CHR	start	end	id	AMOVA	n_clusters
2	22283345.0	22287089.0	rand	0.623328517666647	3
2	12214635.0	12218555.0	rand	0.905855185841892	3
2	14609004.0	14613884.0	rand	0.789541339881829	3
2	15148141.0	15152053.0	rand	0.8891969302817185	3
2	34216046.0	34220185.0	rand	0.6094024055820475	3
2	13898739.0	13901367.0	rand	0.8838459135068244	3
2	13555828.0	13558263.0	rand	0.9263767898540599	3
2	5164917.0	5176491.0	rand	0.5028859946543032	3
2	24726893.0	24728036.0	rand	0.3182699058736227	3
2	9702135.0	9713268.0	rand	0.23572167204656633	3
2	13374968.0	13377608.0	rand	0.9287234749197566	3
2	10010105.0	10014021.0	rand	0.3284308259946324	3
2	10801489.0	10806284.0	rand	0.26754613195294163	3
2	35705084.0	35708816.0	rand	0.8017894639719876	3
2	32645465.0	32650617.0	rand	0.9109277871053495	3
2	31434367.0	31440451.0	rand	0.8351025537793872	3
3	8375744.0	8378226.0	rand	0.65553923934295	3
3	35398658.0	35404588.0	rand	0.28632085381805766	3
3	35107716.0	35109708.0	rand	0.28545549219191774	3
3	17552726.0	17556959.0	rand	0.6764821588409022	3
3	5275912.0	5279154.0	rand	0.8586328662335176	3
3	27942409.0	27945722.0	rand	0.6574841856016936	3
3	5173898.0	5178734.0	rand	0.9111067975376204	3
3	31052846.0	31058322.0	rand	0.616534549479264	3
3	30828556.0	30832815.0	rand	0.4940568142514548	3
3	26025858.0	26027723.0	rand	0.10055095577836584	3
3	10242062.0	10246657.0	rand	0.6760099710147601	3
3	28892431.0	28901454.0	rand	0.7722099135879119	3
3	1047954.0	1050172.0	rand	0.7095481440574641	3
3	13044499.0	13047548.0	rand	0.20061573368607166	3
3	21177492.0	21179319.0	rand	0.6942435336407037	3
3	25458222.0	25463133.0	rand	0.596499908483043	3
3	15687062.0	15691409.0	rand	0.49490006787178037	3
3	10917785.0	10920528.0	rand	0.4434740255229848	3
3	28191513.0	28195802.0	rand	0.6908435627554023	3
3	1877914.0	1882459.0	rand	0.6957255914954442	3
3	20090651.0	20091525.0	rand	0.49618540911609743	3
3	20702876.0	20704463.0	rand	0.5722090718132169	3
3	16731934.0	16737510.0	rand	0.429670940364324	3
3	23812511.0	23816931.0	rand	0.8111472884852275	3
3	30335653.0	30338550.0	rand	0.8233162003174231	3
3	7834790.0	7836922.0	rand	0.5651109127905762	3
3	4227239.0	4234387.0	rand	0.48194501651926336	3
3	7793320.0	7796624.0	rand	0.43581244864930613	3
3	5955956.0	5961609.0	rand	0.7817267393420345	3
3	7222962.0	7226227.0	rand	0.6849157959937591	3
3	32984494.0	32988523.0	rand	0.6981337501600574	3
3	5880751.0	5886203.0	rand	0.7303152353504409	3
3	34338482.0	34342418.0	rand	0.7107543166558464	3
3	15774132.0	15778763.0	rand	0.5196700073235988	3
3	20164789.0	20166382.0	rand	0.5153002868308687	3
3	26965430.0	26971101.0	rand	0.7721120623700383	3
3	2843192.0	2847051.0	rand	0.9208869010065167	3
3	25508660.0	25514747.0	rand	0.3159304168368473	3
3	540858.0	544431.0	rand	0.7586403318775324	3
3	19423163.0	19426883.0	rand	0.2738201030624992	3
3	31065404.0	31068358.0	rand	0.5750328812229032	3
3	8241853.0	8245485.0	rand	0.701548438376314	3
3	20785215.0	20789343.0	rand	0.5929837715833369	3
3	34984768.0	34990750.0	rand	0.46179275665905345	3
3	15606465.0	15609701.0	rand	0.546326505998584	3
3	30803650.0	30806626.0	rand	0.45390394386970206	3
3	22350909.0	22356456.0	rand	0.32250701574615337	3
3	8263.0	12622.0	rand	0.30772172410886517	3
3	15570760.0	15573626.0	rand	0.32516601108215953	3
3	21059852.0	21061791.0	rand	0.6581823146331617	3
3	27532234.0	27533120.0	rand	0.3995933382553003	3
3	27258359.0	27262196.0	rand	0.6504840425650223	3
3	7372938.0	7376491.0	rand	0.6757494903907901	3
3	24637646.0	24645429.0	rand	0.4223479057193689	3
3	15739344.0	15742312.0	rand	0.5940949185080726	3
3	14386899.0	14397754.0	rand	0.7015846214650645	3
3	15577686.0	15579607.0	rand	0.3238283514244712	3
3	15503191.0	15506131.0	rand	0.29425523927451513	3
3	13408603.0	13409772.0	rand	0.31572147310516424	3
3	33987164.0	33992973.0	rand	0.47209026683728256	3
3	22078650.0	22081706.0	rand	0.6687881663476687	3
3	27474142.0	27477974.0	rand	0.6744622413731152	3
3	15104116.0	15107314.0	rand	0.38187013040987977	3
3	26601316.0	26607124.0	rand	0.36238240298603636	3
3	29042214.0	29047373.0	rand	0.4445556725829416	3
3	30431335.0	30432413.0	rand	0.8747034683813489	3
3	35919855.0	35924340.0	rand	0.1795167443822868	3
3	7710247.0	7713917.0	rand	0.6616640166636297	3
3	28652.0	63300.0	rand	0.3129113879339959	3
3	9249773.0	9252935.0	rand	0.4791207000920744	3
3	8022924.0	8025868.0	rand	0.670539208286088	3
3	23500115.0	23503749.0	rand	0.370865072037728	3
3	13126486.0	13128855.0	rand	0.15272702488429618	3
3	3071390.0	3075502.0	rand	0.8511173036258729	3
3	33903981.0	33910937.0	rand	0.754974825166794	3
3	2140921.0	2145057.0	rand	0.5721904997331616	3
3	36262522.0	36267929.0	rand	0.45702690690122644	3
3	547707.0	551390.0	rand	0.7223301482488447	3
3	14805372.0	14808472.0	rand	0.34222491791293375	3
3	16965270.0	16972884.0	rand	0.47046369377266695	3
4	995329.0	996382.0	rand	0.18263631199943772	3
4	18923778.0	18927301.0	rand	0.7289647338425695	3
4	33587055.0	33590099.0	rand	0.5818743857870149	3
4	23122180.0	23126404.0	rand	0.34170611434270387	3
4	5154220.0	5155941.0	rand	0.37914826624785397	3
4	21792529.0	21796274.0	rand	0.4140721558503801	3
4	35392025.0	35395397.0	rand	0.727168962642718	3
4	28079136.0	28081670.0	rand	0.6540080995833122	3
4	27760347.0	27766145.0	rand	0.660779749328627	3
4	6506021.0	6509169.0	rand	0.5621379458433856	3
4	7893798.0	7895775.0	rand	0.019575293113210556	3
4	21659943.0	21662658.0	rand	0.08186719429990234	3
4	31747370.0	31750081.0	rand	0.2985322960796008	3
4	28574386.0	28580150.0	rand	0.8136776516926256	3
4	27128939.0	27141575.0	rand	0.4702235829797435	3
4	29343798.0	29347736.0	rand	0.6081767681724961	3
4	19846456.0	19848551.0	rand	0.2235609814730936	3
4	25706045.0	25709510.0	rand	0.37262516221252834	3
4	19055681.0	19060253.0	rand	0.4761785588225272	3
4	28893763.0	28899002.0	rand	0.17468708980749584	3
4	18665797.0	18668809.0	rand	0.5185158813753862	3
4	31851087.0	31858781.0	rand	0.13772089876409316	3
4	8641104.0	8647098.0	rand	0.4542850750459221	3
4	8785848.0	8787279.0	rand	0.6687404116535669	3
4	11555923.0	11559478.0	rand	0.62691144213309	3
4	18950228.0	18953226.0	rand	0.031707395206187615	3
4	28891223.0	28893723.0	rand	0.6920434569731944	3
4	14183011.0	14184090.0	rand	0.2886940976800965	3
4	23309158.0	23312908.0	rand	0.3225542012293304	3
4	26909777.0	26912435.0	rand	0.5486103735729859	3
4	33950056.0	33954990.0	rand	0.16983307099720765	3
4	22317161.0	22321443.0	rand	0.21188165785440213	3
4	4678507.0	4687087.0	rand	0.1742127088186645	3
4	2633070.0	2634520.0	rand	0.03630406902362064	3
4	10597693.0	10599028.0	rand	0.39870937493839465	3
4	21597296.0	21599105.0	rand	0.2763434674226861	3
4	28663153.0	28667190.0	rand	0.8188399657148647	3
4	12668275.0	12674337.0	rand	0.6984823810597065	3
4	26377588.0	26384331.0	rand	0.18523111336174267	3
4	20895093.0	20900884.0	rand	0.36412237917594403	3
4	4518595.0	4521883.0	rand	0.1805197113861169	3
4	24144759.0	24148320.0	rand	0.6093836054519942	3
4	22904952.0	22906543.0	rand	0.3920354232044682	3
4	19837332.0	19841163.0	rand	0.7134819488658225	3
4	9006970.0	9008466.0	rand	0.5696579602804879	3
4	34506622.0	34510738.0	rand	0.7653663400542549	3
4	20721536.0	20722738.0	rand	0.6040641278457003	3
4	13425539.0	13426143.0	rand	0.4109382846927854	3
4	12211846.0	12220794.0	rand	0.49404759657524433	3
4	22561929.0	22568040.0	rand	0.3170361920477005	3
4	29818508.0	29820945.0	rand	0.22262069684798072	3
4	28866447.0	28869827.0	rand	0.6181683365586025	3
4	10683281.0	10700835.0	rand	0.6137865893808192	3
4	4280722.0	4284060.0	rand	0.3420705825202464	3
4	21408323.0	21408958.0	rand	0.3204015070769441	3
4	32092820.0	32134607.0	rand	0.08060081954853116	3
4	20694126.0	20696095.0	rand	0.6337055484304573	3
4	34156186.0	34160251.0	rand	0.34215453840829707	3
4	35182491.0	35187175.0	rand	0.7546900876529199	3
4	2032284.0	2033478.0	rand	0.19011979155885803	3
4	19924131.0	19928899.0	rand	0.5092211529684878	3
4	11213220.0	11215461.0	rand	0.4689684256962416	3
4	32201637.0	32203503.0	rand	0.21130493893267427	3
4	32792746.0	32798672.0	rand	0.530526082456248	3
4	222124.0	227670.0	rand	0.5047041350773791	3
4	10612654.0	10614105.0	rand	0.5770767612259499	3
4	11303855.0	11308171.0	rand	0.5989783454506864	3
4	25886897.0	25891030.0	rand	0.33658163539722846	3
4	24474034.0	24481593.0	rand	0.7693552401879924	3
4	8894648.0	8908514.0	rand	0.5679652327845636	3
4	20295099.0	20299307.0	rand	0.43707390878444946	3
4	20037057.0	20039498.0	rand	0.4888339734927986	3
4	18786499.0	18852653.0	rand	0.46570753043250995	3
4	30269895.0	30275143.0	rand	0.5540425194432322	3
4	6272716.0	6275352.0	rand	0.349243754144439	3
4	12604630.0	12623584.0	rand	0.8230731751846776	3
4	15994839.0	16000753.0	rand	0.4404690594981908	3
4	22195928.0	22198572.0	rand	0.5127265539189637	3
4	26686628.0	26688644.0	rand	0.527067718218431	3
4	23883483.0	23886111.0	rand	0.7685361873246364	3
4	21456351.0	21458024.0	rand	0.08703958040257694	3
4	19428837.0	19433036.0	rand	0.8157019657163855	3
4	20201447.0	20207376.0	rand	0.6860119896108338	3
4	30984428.0	30991223.0	rand	0.3262882690639913	3
4	23115246.0	23119683.0	rand	0.3874314505781371	3
4	25701993.0	25705020.0	rand	0.3323615066287609	3
4	11148116.0	11149337.0	rand	0.6053586325091181	3
4	20394666.0	20398150.0	rand	0.5528688185697652	3
5	28666368.0	28668901.0	rand	0.5265384894076398	3
5	6744577.0	6747292.0	rand	0.4540121903721502	3
5	2254339.0	2255955.0	rand	0.24198380906976055	3
5	16112388.0	16113524.0	rand	0.553399454083262	3
5	5897224.0	5899221.0	rand	0.4500951900565829	3
5	17240620.0	17242563.0	rand	0.6740375330402769	3
5	9219595.0	9223646.0	rand	0.3784943890712074	3
5	7278861.0	7282729.0	rand	0.364329773588509	3
5	28054616.0	28060581.0	rand	0.42212031530703076	3
5	28659459.0	28664508.0	rand	0.6586605379981201	3
5	14852631.0	14855498.0	rand	0.5806399640155763	3
5	29267972.0	29271951.0	rand	0.7753335874574994	3
5	15675931.0	15679300.0	rand	0.2613153545448028	3
5	28919324.0	28924594.0	rand	0.8105849713902812	3
5	206582.0	209514.0	rand	0.384979982854907	3
5	13743906.0	13745825.0	rand	0.4253969826008068	3
5	26331940.0	26334890.0	rand	0.8731351193857458	3
5	16110118.0	16112801.0	rand	0.5830130751404785	3
5	24453415.0	24462095.0	rand	0.8391513612452304	3
5	7903491.0	7905375.0	rand	0.5938185584293394	3
5	11350569.0	11352307.0	rand	0.45764926517660065	3
5	19290923.0	19291990.0	rand	0.6042444366283936	3
5	21970220.0	21986881.0	rand	0.27479794339287494	3
5	4097070.0	4099546.0	rand	0.4769719011891329	3
5	19967027.0	19969915.0	rand	0.6620968086672127	3
5	19491892.0	19497615.0	rand	0.490644070146065	3
5	6302005.0	6305655.0	rand	0.3143647515547047	3
5	8699446.0	8701523.0	rand	0.5100435281181198	3
5	18977204.0	18979617.0	rand	0.695027395669085	3
5	20087610.0	20088663.0	rand	0.6809546611300293	3
5	3140155.0	3145573.0	rand	0.6709217703575571	3
5	28588608.0	28593954.0	rand	0.5754401719100156	3
5	24162378.0	24166927.0	rand	0.8000261451441704	3
5	9721163.0	9722183.0	rand	0.41050755886526186	3
5	17796940.0	17806609.0	rand	0.7276288123149056	3
5	14982221.0	14983817.0	rand	0.5558784644506213	3
5	29747025.0	29751253.0	rand	0.1415278393451607	3
5	18067286.0	18071005.0	rand	0.7196263755898322	3
5	27723863.0	27728147.0	rand	0.5609128008548987	3
5	7290456.0	7292504.0	rand	0.3895983975705375	3
5	2714969.0	2717285.0	rand	0.47484405739823565	3
5	11403610.0	11405057.0	rand	0.5183927773106487	3
5	13058909.0	13064617.0	rand	0.5446157089387823	3
5	17004130.0	17005744.0	rand	0.35749287789691797	3
5	5387621.0	5391992.0	rand	0.23273183363113845	3
5	11080552.0	11081914.0	rand	0.48474474369064097	3
5	8552041.0	8553725.0	rand	0.4848783000682753	3
5	19566848.0	19570271.0	rand	0.34799135708403384	3
5	14458222.0	14460031.0	rand	0.8073512002039516	3
5	15055851.0	15058414.0	rand	0.5253835559681793	3
5	8844022.0	8847904.0	rand	0.5082210959808943	3
5	19323764.0	19329355.0	rand	0.7186304619609152	3
5	27764085.0	27769296.0	rand	0.5913564990202846	3
5	193654.0	199047.0	rand	0.5726165117802935	3
5	28295033.0	28298417.0	rand	0.4767926254772281	3
5	8362466.0	8367030.0	rand	0.37347079949913997	3
5	13262205.0	13266950.0	rand	0.537757750549286	3
5	3705408.0	3708238.0	rand	0.7608369851699124	3
5	3725187.0	3730792.0	rand	0.6759858621327739	3
5	29695115.0	29700268.0	rand	0.011055264421342328	3
5	11183502.0	11184962.0	rand	0.510777369560152	3
5	8232594.0	8236540.0	rand	0.5600409209453998	3
5	7689155.0	7691074.0	rand	0.6194226145302478	3
5	18414750.0	18417168.0	rand	0.678996085370349	3
5	25538075.0	25544415.0	rand	0.7095652496895819	3
5	29106083.0	29111185.0	rand	0.7637129561256197	3
5	12266917.0	12289655.0	rand	0.4881520786475088	3
5	8077990.0	8082587.0	rand	0.5312928427756459	3
5	23237799.0	23243317.0	rand	0.6134923998049422	3
5	9096874.0	9099104.0	rand	0.42686746309990226	3
5	16878803.0	16881574.0	rand	0.31252141085334784	3
5	11977905.0	11983555.0	rand	0.5063707219057021	3
5	19373236.0	19382193.0	rand	0.6160174181141596	3
5	26571446.0	26574030.0	rand	0.9048948817612277	3
5	4281822.0	4284375.0	rand	0.5658006634736495	3
5	29530041.0	29532437.0	rand	0.7606826614514449	3
5	19900603.0	19907616.0	rand	0.6519923577378358	3
5	598717.0	604075.0	rand	0.40986233492443486	3
5	6706112.0	6710082.0	rand	0.22978976943224555	3
5	2177828.0	2184249.0	rand	0.42473929312549485	3
5	7133123.0	7134894.0	rand	0.400407378880539	3
5	115396.0	125204.0	rand	0.6304627164609127	3
5	20723446.0	20730130.0	rand	0.9110678516334356	3
5	26733256.0	26741836.0	rand	0.9353159132743916	3
5	2254537.0	2256091.0	rand	0.23508868184737453	3
5	14950090.0	14955759.0	rand	0.3604079398243317	3
5	20982219.0	20989968.0	rand	0.7081235053546335	3
5	2827980.0	2830621.0	rand	0.8202720045943312	3
5	14402768.0	14404315.0	rand	0.6939901299077941	3
5	13733329.0	13737433.0	rand	0.46462235599520973	3
5	11217619.0	11219167.0	rand	0.4546758841328718	3
5	15602649.0	15609860.0	rand	0.3309550596596669	3
5	17426652.0	17429854.0	rand	0.6794728125447007	3
5	3180510.0	3184082.0	rand	0.7120003386718559	3
5	12786399.0	12788226.0	rand	0.5218819954017235	3
5	24696802.0	24701764.0	rand	0.8842673722242923	3
5	13378521.0	13385176.0	rand	0.4722373829100748	3
5	24356902.0	24360432.0	rand	0.8576364896419506	3
5	13564902.0	13567047.0	rand	0.5235628463459584	3
5	15694569.0	15698141.0	rand	0.36502326089584813	3
5	26872999.0	26879644.0	rand	0.9437417644504444	3
5	28280044.0	28282484.0	rand	0.47008872538027474	3
5	28642286.0	28645127.0	rand	0.6192822746376397	3
5	27385839.0	27390431.0	rand	0.47290920105896284	3
5	12377584.0	12382589.0	rand	0.519146078514362	3
5	16988883.0	16991441.0	rand	0.3816813675351771	3
5	8878070.0	8882184.0	rand	0.5551869278140338	3
5	6542583.0	6548483.0	rand	0.2120448293882675	3
5	1321210.0	1346784.0	rand	0.33470485488458546	3
5	25164028.0	25167791.0	rand	0.9633960425889022	3
5	25792509.0	25793699.0	rand	0.8996468098658402	3
6	27621761.0	27625821.0	rand	0.39061969669918023	3
6	12757451.0	12759543.0	rand	0.7653043369610528	3
6	29169857.0	29176274.0	rand	0.4635500495289426	3
6	2331785.0	2334609.0	rand	0.7527669421457968	3
6	27583499.0	27584338.0	rand	0.3192527724892151	3
6	2861324.0	2864345.0	rand	0.7443336248821573	3
6	12230542.0	12233923.0	rand	0.5300787878320848	3
6	3929359.0	3935363.0	rand	0.583195791531135	3
6	15418896.0	15452413.0	rand	0.7321609311671873	3
6	83857.0	88400.0	rand	0.16299163517602377	3
6	26788242.0	26793022.0	rand	0.739727202692081	3
6	18927123.0	18928492.0	rand	0.49706340744119876	3
6	12932500.0	12936632.0	rand	0.7092589475943712	3
6	274164.0	276189.0	rand	0.08218307028810938	3
6	16889360.0	16893132.0	rand	0.5517835084032544	3
6	5222551.0	5227407.0	rand	0.20220755780325197	3
6	16053657.0	16055876.0	rand	0.7246723248589231	3
6	27859482.0	27864274.0	rand	0.2807478628903127	3
6	7721755.0	7728995.0	rand	0.4142403431809292	3
6	20199068.0	20214803.0	rand	0.36155448621299296	3
6	2301978.0	2322191.0	rand	0.5232751133865545	3
6	3657374.0	3661927.0	rand	0.4888103126203086	3
6	19579937.0	19582462.0	rand	0.7134378476993526	3
6	28792994.0	28795442.0	rand	0.347042297992684	3
6	24775459.0	24780345.0	rand	0.7170634206314057	3
6	2410341.0	2414841.0	rand	0.8092340679100853	3
6	25436710.0	25439306.0	rand	0.20673512300338387	3
6	8060200.0	8064288.0	rand	0.8995574175854341	3
6	470698.0	478162.0	rand	0.6618628123189677	3
6	23234666.0	23237058.0	rand	0.5898562010867779	3
6	13575800.0	13584586.0	rand	0.8022185699951266	3
6	12726963.0	12751897.0	rand	0.7078103866954746	3
6	29845278.0	29850785.0	rand	0.41343628795614606	3
6	6144823.0	6149217.0	rand	0.3942008473102704	3
6	31085368.0	31092128.0	rand	0.892048678827357	3
6	6991604.0	6995724.0	rand	0.47077204809606255	3
6	24556603.0	24558964.0	rand	0.679037688758141	3
6	2612554.0	2626631.0	rand	0.8495055426297946	3
6	29036222.0	29040733.0	rand	0.5931968799722336	3
6	15859393.0	15863263.0	rand	0.780034372989199	3
6	3078723.0	3082514.0	rand	0.6784659293253615	3
6	21684425.0	21689010.0	rand	0.38932745848518663	3
6	26974922.0	26992341.0	rand	0.2863883285063837	3
6	21347127.0	21351065.0	rand	0.7888997515729913	3
6	19325260.0	19332846.0	rand	0.49668543458727127	3
6	2883021.0	2887729.0	rand	0.6623560027649165	3
6	11521485.0	11524789.0	rand	0.37085139680237345	3
6	5947985.0	5950731.0	rand	0.356800984437198	3
6	15768658.0	15771801.0	rand	0.6860968467608435	3
6	10384724.0	10387777.0	rand	0.33690854237555856	3
6	4798551.0	4800596.0	rand	0.21125695505424044	3
6	19555289.0	19557373.0	rand	0.7908666270034594	3
6	3360091.0	3364276.0	rand	0.3691215612574918	3
6	20968284.0	20973979.0	rand	0.8007825571155002	3
6	14756965.0	14758264.0	rand	0.6987560765685281	3
6	24609120.0	24612101.0	rand	0.6827078636762136	3
6	31092023.0	31103267.0	rand	0.5493439407664343	3
6	11296866.0	11297934.0	rand	0.5680512016007152	3
6	24530915.0	24539014.0	rand	0.1065110232095191	3
6	25795813.0	25826865.0	rand	0.8902832189445942	3
6	11699339.0	11704693.0	rand	0.6707964053408748	3
6	4165201.0	4171176.0	rand	0.504718184770362	3
6	11889258.0	11891738.0	rand	0.6011058406161143	3
6	20200043.0	20215414.0	rand	0.8082621262858362	3
6	19962733.0	19964011.0	rand	0.8136016728790939	3
6	24442104.0	24449467.0	rand	0.4285811152829472	3
6	14522864.0	14524745.0	rand	0.733559291790853	3
