CHR	start	end	id	AMOVA	n_clusters
2	24176883.0	24179273.0	rand	0.3058929743318197	3
2	14634998.0	14636937.0	rand	0.8976859016343143	3
3	6801921.0	6806540.0	rand	0.48169864905754667	3
3	27747330.0	27751609.0	rand	0.5946614192634346	3
3	34620459.0	34625102.0	rand	0.8374349279233562	3
3	13894406.0	13899050.0	rand	0.6732482263855609	3
3	22964744.0	22967807.0	rand	0.8494466294116473	3
3	13010953.0	13012795.0	rand	0.44651417992722037	3
3	26066946.0	26071517.0	rand	0.001322448310637514	3
3	4588046.0	4594515.0	rand	0.46679270263790446	3
3	13255954.0	13261043.0	rand	0.693463752912945	3
3	19184915.0	19189104.0	rand	0.6045534433560882	3
3	24652874.0	24654342.0	rand	0.6252906991702007	3
3	28074713.0	28087357.0	rand	0.5685793170701993	3
3	23908126.0	23913657.0	rand	0.8688705504887345	3
3	12812833.0	12815374.0	rand	0.43234799872713187	3
3	20144930.0	20159191.0	rand	0.2267847859884113	3
3	28579879.0	28584455.0	rand	0.5797646752901211	3
3	18258731.0	18260042.0	rand	0.5458830185882364	3
3	33615916.0	33619552.0	rand	0.4472894773028275	3
3	19593407.0	19596493.0	rand	0.5644336005529202	3
3	33486641.0	33492485.0	rand	0.7245188107015241	3
3	31742345.0	31747188.0	rand	0.6442104009369903	3
3	8243039.0	8249807.0	rand	0.6956415711305577	3
3	27972415.0	27973719.0	rand	0.6935134065053047	3
3	9669445.0	9677009.0	rand	0.6025647363023149	3
3	22806858.0	22809488.0	rand	0.6898909874024098	3
3	22181133.0	22183441.0	rand	0.2411880858514447	3
3	3723858.0	3725578.0	rand	0.5264016463009401	3
3	30592852.0	30598959.0	rand	0.5287128105695064	3
3	21643868.0	21646884.0	rand	0.6837544958423434	3
3	25040221.0	25043504.0	rand	0.8777938777371305	3
3	11225439.0	11230181.0	rand	0.4662936219517405	3
3	31660386.0	31666994.0	rand	0.6244726301133983	3
3	13409127.0	13410184.0	rand	0.3606767803868248	3
3	36305512.0	36318927.0	rand	0.5952187762405403	3
3	13998953.0	14002222.0	rand	0.6668017310779211	3
3	24881514.0	24892682.0	rand	0.46004976262782965	3
3	11807085.0	11813046.0	rand	0.9151068077466203	3
3	19252078.0	19268467.0	rand	0.6018754412843045	3
3	20472253.0	20476212.0	rand	0.6022711114879777	3
3	34751856.0	34753738.0	rand	0.6276372769820927	3
3	5786481.0	5792523.0	rand	0.7669197292626984	3
3	29257844.0	29261662.0	rand	0.4638263927399415	3
3	4155253.0	4158561.0	rand	0.8281764434415314	3
3	12409208.0	12410862.0	rand	0.8320100425729225	3
3	14459001.0	14460620.0	rand	0.6451160089478194	3
3	31115071.0	31116954.0	rand	0.77041392744582	3
3	23971690.0	23975133.0	rand	0.8858680106629134	3
3	25477503.0	25482026.0	rand	0.4141501800958262	3
3	35907008.0	35908592.0	rand	0.2406666784035348	3
3	32710532.0	32713207.0	rand	0.7135905990796844	3
3	30569097.0	30570507.0	rand	0.47673588685363655	3
3	16038033.0	16041706.0	rand	0.5803039661523814	3
3	26984814.0	26990104.0	rand	0.612631684695466	3
3	7519572.0	7524252.0	rand	0.6500348918505416	3
3	8936859.0	8941821.0	rand	0.5426650142177769	3
3	27568031.0	27570833.0	rand	0.6399592102514103	3
3	20800160.0	20805113.0	rand	0.12609038199806952	3
3	6098594.0	6103596.0	rand	0.650253564164472	3
3	8680222.0	8681390.0	rand	0.6353422092094059	3
3	219046.0	225445.0	rand	0.4947982232852755	3
3	18690759.0	18693962.0	rand	0.5760956281162914	3
3	9968306.0	9970285.0	rand	0.7231957220743644	3
3	3802804.0	3807598.0	rand	0.4776709323914046	3
3	11550133.0	11554475.0	rand	0.4521438462873793	3
3	3746492.0	3752299.0	rand	0.6471034853530779	3
3	10375754.0	10379683.0	rand	0.5147170073221393	3
3	34109119.0	34113187.0	rand	0.36408436543385087	3
3	19506368.0	19507935.0	rand	0.3012742910722516	3
3	14986180.0	14991302.0	rand	0.44144713976504724	3
3	2462662.0	2467115.0	rand	0.839578848511793	3
3	22762284.0	22777704.0	rand	0.7919824428337147	3
3	16821704.0	16822954.0	rand	0.3917980990246689	3
3	20434384.0	20437731.0	rand	0.5426347337883212	3
3	19188689.0	19192400.0	rand	0.6240539033119634	3
3	16753620.0	16758967.0	rand	0.37482002760821714	3
3	18271958.0	18273873.0	rand	0.507659123020968	3
3	4400088.0	4404748.0	rand	0.8703956406245217	3
3	15651801.0	15664968.0	rand	0.5903695923091686	3
3	28398044.0	28401479.0	rand	0.9457670279374049	3
3	10009565.0	10014190.0	rand	0.8562784502869658	3
3	5321695.0	5326439.0	rand	0.7360325097750893	3
3	36245216.0	36248744.0	rand	0.36573543256505503	3
3	6655807.0	6662654.0	rand	0.7113787127777726	3
3	21115364.0	21121330.0	rand	0.5433073667654349	3
3	26508009.0	26514206.0	rand	0.3739981156746883	3
3	29525740.0	29528246.0	rand	0.6639304503173562	3
3	5016302.0	5021059.0	rand	0.6541704710589948	3
3	1098223.0	1100207.0	rand	0.6926423762883327	3
3	25909239.0	25911913.0	rand	0.35550058161498327	3
3	30255353.0	30259680.0	rand	0.7828328269856385	3
3	9377019.0	9379533.0	rand	0.520770732809677	3
3	10571517.0	10581355.0	rand	0.5840035554709678	3
3	14851582.0	14855694.0	rand	0.35096900881921783	3
4	13176964.0	13181143.0	rand	0.6838514042325183	3
4	2431493.0	2444072.0	rand	0.1261565806526045	3
4	5148097.0	5154699.0	rand	0.18048250537362814	3
4	494860.0	495829.0	rand	0.38665661355143005	3
4	34150927.0	34156591.0	rand	0.23283451660476948	3
4	162449.0	164127.0	rand	0.4751508633817418	3
4	9909906.0	9916396.0	rand	0.5709024893618646	3
4	24973459.0	24976167.0	rand	0.757230718353906	3
4	5416725.0	5422497.0	rand	0.5075192733519556	3
4	503574.0	504521.0	rand	0.37088866332194215	3
4	22269444.0	22273028.0	rand	0.16651186663730141	3
4	28712474.0	28714862.0	rand	0.7653349733902565	3
4	23539439.0	23547387.0	rand	0.6122108393536185	3
4	8233370.0	8237391.0	rand	0.5689112269326932	3
4	25718815.0	25720364.0	rand	0.3833794329067188	3
4	15943584.0	15946003.0	rand	0.5616687720105549	3
4	29611938.0	29618182.0	rand	0.7082928176776573	3
4	9896356.0	9902262.0	rand	0.5442277198310947	3
4	10885285.0	10886927.0	rand	0.547535208157472	3
4	21797926.0	21800954.0	rand	0.37764960947390314	3
4	30776352.0	30782145.0	rand	0.5699840811328551	3
4	435368.0	437421.0	rand	0.27526256061845433	3
4	18649180.0	18652200.0	rand	0.41298276073393575	3
4	9649963.0	9650972.0	rand	0.5766310843239937	3
4	33739269.0	33747889.0	rand	0.6499856897174375	3
4	20143149.0	20149025.0	rand	0.5420425730248042	3
4	28773981.0	28779663.0	rand	0.8234390710760181	3
4	20767922.0	20781580.0	rand	0.47428207447391507	3
4	33947315.0	33952941.0	rand	0.21710669806256885	3
4	24407763.0	24410208.0	rand	0.3221423859067239	3
4	5575479.0	5577283.0	rand	0.13596658055928287	3
4	12213117.0	12222028.0	rand	0.4889621278358262	3
4	16230459.0	16232191.0	rand	0.0890088896858512	3
4	29728957.0	29734954.0	rand	0.5237753026837039	3
4	22473790.0	22480045.0	rand	0.2071090975514924	3
4	6229312.0	6231627.0	rand	0.5442819856342918	3
4	18416961.0	18424381.0	rand	0.6879533635020015	3
4	23627975.0	23631239.0	rand	0.7196775672595008	3
4	10777672.0	10781604.0	rand	0.6928436947820932	3
4	15936201.0	15937245.0	rand	0.2720717860775838	3
4	29856203.0	29861046.0	rand	0.24975494516794566	3
4	14210803.0	14214772.0	rand	0.1427768584503406	3
4	7344847.0	7346081.0	rand	0.4079613912973696	3
4	13704913.0	13707898.0	rand	0.312476260047038	3
4	22244562.0	22249241.0	rand	0.4026164820861178	3
4	15860179.0	15861456.0	rand	0.3244858051274604	3
4	162007.0	163919.0	rand	0.5054421426099406	3
4	13160096.0	13163263.0	rand	0.44840040215034727	3
4	25038172.0	25047353.0	rand	0.7776691331549844	3
4	22350557.0	22353333.0	rand	0.3916669138525434	3
4	9284574.0	9287805.0	rand	0.632793904150479	3
4	12279653.0	12283695.0	rand	0.348236976483235	3
4	32754513.0	32756348.0	rand	0.7117727628104054	3
4	12369001.0	12371347.0	rand	0.3832996653802395	3
4	33486571.0	33491085.0	rand	0.12328376605391396	3
4	8912925.0	8918163.0	rand	0.5849545094751046	3
4	4589678.0	4590677.0	rand	0.17126551328988776	3
4	31499119.0	31501791.0	rand	0.19874617317531762	3
4	29736759.0	29742480.0	rand	0.6884988919102947	3
4	33647561.0	33653455.0	rand	0.559705593043734	3
4	5609555.0	5613975.0	rand	0.41943114148719735	3
4	19986293.0	19988489.0	rand	0.2681163953197315	3
4	1359863.0	1361534.0	rand	0.19868408222368025	3
4	34564984.0	34568567.0	rand	0.7568635451207362	3
4	17023482.0	17036924.0	rand	0.45854286825164736	3
4	26238460.0	26241890.0	rand	0.19843869192401126	3
4	29747965.0	29751661.0	rand	0.6537625063866379	3
5	12083579.0	12085759.0	rand	0.5462787533757878	3
5	25210049.0	25211713.0	rand	0.8501794579316946	3
5	10681503.0	10696160.0	rand	0.05400541103948398	3
5	17642382.0	17645721.0	rand	0.6839292736659517	3
5	22745487.0	22748736.0	rand	0.562609146660599	3
5	19370256.0	19375054.0	rand	0.552647169182623	3
5	5909777.0	5912088.0	rand	0.4510980720989208	3
5	2661010.0	2665831.0	rand	0.5470977037802586	3
5	23592598.0	23599837.0	rand	0.38929535547408	3
5	19571224.0	19580011.0	rand	0.39423136961854116	3
5	14284313.0	14285215.0	rand	0.074534645442893	3
5	23788570.0	23794812.0	rand	0.4007054542208822	3
5	12499228.0	12556974.0	rand	0.5490208000542584	3
5	28391002.0	28394944.0	rand	0.38157242815347175	3
5	10130079.0	10131458.0	rand	0.4595784888637668	3
5	2102178.0	2105256.0	rand	0.3500200093581563	3
5	19143457.0	19146684.0	rand	0.5816866713244351	3
5	259874.0	263153.0	rand	0.5756029773715148	3
5	3365028.0	3366849.0	rand	0.5735304252032902	3
5	27115233.0	27180936.0	rand	0.5458917302329085	3
5	19696422.0	19703347.0	rand	0.33791440810408874	3
5	418279.0	422595.0	rand	0.7518110030085239	3
5	10672169.0	10677116.0	rand	0.05310060230425873	3
5	5426730.0	5429523.0	rand	0.4107294231971957	3
5	15708423.0	15710757.0	rand	0.2555034699204342	3
5	13728274.0	13730690.0	rand	0.5526540777233296	3
5	26168510.0	26172692.0	rand	0.9450074357677168	3
5	27396935.0	27400602.0	rand	0.44837584726435137	3
5	9541299.0	9543187.0	rand	0.41335918999816956	3
5	7907038.0	7909303.0	rand	0.7028824224164302	3
5	12616630.0	12619271.0	rand	0.4980507708495209	3
5	15727671.0	15730058.0	rand	0.4075173013954189	3
5	9334003.0	9335429.0	rand	0.39471908770178665	3
5	3183033.0	3186810.0	rand	0.6738803380214549	3
5	22876865.0	22880728.0	rand	0.8595996338786108	3
5	13598111.0	13601200.0	rand	0.33694905407218734	3
5	20917820.0	20922121.0	rand	0.8062492858822621	3
5	20500670.0	20504745.0	rand	0.44537821715498627	3
5	5547455.0	5551484.0	rand	0.46186161437797124	3
5	19701340.0	19707323.0	rand	0.3824071214266772	3
5	8314689.0	8316463.0	rand	0.6222298258479108	3
5	27510722.0	27513802.0	rand	0.5601362426664945	3
5	29283651.0	29290602.0	rand	0.7187354087784741	3
5	2909636.0	2913991.0	rand	0.8095910829365855	3
5	3713989.0	3719338.0	rand	0.6155014486812785	3
5	11875911.0	11949818.0	rand	0.516214144741926	3
5	23087690.0	23093572.0	rand	0.7889426361593533	3
5	12163106.0	12164298.0	rand	0.5295197665365987	3
5	19586638.0	19589822.0	rand	0.42293467506629806	3
5	24161487.0	24165746.0	rand	0.8774598133702245	3
5	29587664.0	29591564.0	rand	0.33723254687970283	3
5	16473937.0	16478433.0	rand	0.3751354738155884	3
5	16745300.0	16748134.0	rand	0.6774876694565717	3
5	24246861.0	24248321.0	rand	0.49175126165873956	3
5	11064408.0	11068280.0	rand	0.547097986421128	3
5	8120001.0	8124191.0	rand	0.4847384940064087	3
5	17216731.0	17217934.0	rand	0.5724746916425171	3
5	26840004.0	26843444.0	rand	0.9364747294586558	3
5	17585855.0	17589936.0	rand	0.7614108830781441	3
5	18499038.0	18500660.0	rand	0.6642307782877805	3
5	18996447.0	19007812.0	rand	0.6103233232006118	3
5	20635232.0	20639688.0	rand	0.7528917853580386	3
5	27213520.0	27218220.0	rand	0.38498894604814804	3
5	19949154.0	19952723.0	rand	0.7018221605151911	3
5	11628987.0	11643692.0	rand	0.5436836852606969	3
5	24329060.0	24343365.0	rand	0.7813564924963422	3
5	5423249.0	5427001.0	rand	0.40484565511288173	3
5	9366378.0	9368466.0	rand	0.3940855008946011	3
5	24617067.0	24623045.0	rand	0.8019138207801295	3
5	2255512.0	2259537.0	rand	0.1872881243973102	3
5	15050975.0	15054123.0	rand	0.5287271577841932	3
5	27831791.0	27837845.0	rand	0.4286251475958331	3
5	2797124.0	2809981.0	rand	0.6501812228757521	3
5	13686642.0	13690625.0	rand	0.3882679407253468	3
5	14516851.0	14519520.0	rand	0.7106261507447315	3
5	4665918.0	4668575.0	rand	0.6550510523487476	3
5	5393782.0	5396984.0	rand	0.4126862644305794	3
5	28515960.0	28521531.0	rand	0.5439421602495759	3
5	27095487.0	27100271.0	rand	0.5177266937169299	3
5	25812347.0	25814537.0	rand	0.8460664800009811	3
5	11340156.0	11348217.0	rand	0.5310123794808371	3
5	28740477.0	28743688.0	rand	0.7233450402994004	3
5	22717566.0	22718820.0	rand	0.6362294284936271	3
6	9691395.0	9693052.0	rand	0.12402484794087218	3
6	1492741.0	1496833.0	rand	0.33925235713281454	3
6	16808715.0	16810347.0	rand	0.608452731722228	3
6	15501698.0	15504427.0	rand	0.7392509236357695	3
6	16643854.0	16647257.0	rand	0.6542555072677617	3
6	20424720.0	20427977.0	rand	0.7596179127413691	3
6	6957955.0	6960104.0	rand	0.6741356026007422	3
6	8848148.0	8870285.0	rand	0.3627269049707454	3
6	16146712.0	16150143.0	rand	0.714406100669834	3
6	26021916.0	26024500.0	rand	0.6479168341053094	3
6	30909221.0	30913507.0	rand	0.5562144085965686	3
6	28586534.0	28589220.0	rand	0.7480974455340472	3
6	25195823.0	25199534.0	rand	0.24946630849670332	3
6	12263217.0	12266033.0	rand	0.7041575871796317	3
6	21273138.0	21274023.0	rand	0.8609122889088816	3
6	10741557.0	10743552.0	rand	0.4373233308181466	3
6	27583113.0	27584035.0	rand	0.2819474157667576	3
6	3340639.0	3348435.0	rand	0.27409708603541505	3
6	25718593.0	25724057.0	rand	0.8038140399837599	3
6	25467915.0	25470254.0	rand	0.20272188012017578	3
6	5864772.0	5870216.0	rand	0.3517715558857752	3
6	24844087.0	24847477.0	rand	0.7162237705463191	3
6	28855906.0	28862285.0	rand	0.732651109625181	3
6	8791374.0	8816732.0	rand	0.5719667182192096	3
6	30894161.0	30899126.0	rand	0.5707008981705883	3
6	21741907.0	21752206.0	rand	0.3840137608776865	3
6	25215758.0	25218552.0	rand	0.23947411756504555	3
6	2297175.0	2301224.0	rand	0.6690049674358985	3
6	21051740.0	21064233.0	rand	0.8754813411144059	3
6	5373810.0	5377033.0	rand	0.1930994840838962	3
6	29893214.0	29896684.0	rand	0.48808460108478974	3
6	4743263.0	4747468.0	rand	0.35225230791229517	3
6	12263266.0	12266053.0	rand	0.7006033934641263	3
6	28453726.0	28457810.0	rand	0.8037990579208658	3
6	16115560.0	16123680.0	rand	0.6540166876209822	3
6	6007148.0	6011362.0	rand	0.28566608652046604	3
6	9019501.0	9020843.0	rand	0.4289049431236177	3
6	4610926.0	4615701.0	rand	0.5262821596830528	3
6	17584242.0	17587043.0	rand	0.5220898572592627	3
6	20815507.0	20817956.0	rand	0.48992650262674103	3
6	10910836.0	10912362.0	rand	0.29025135480728403	3
6	21218424.0	21221681.0	rand	0.9000844709489467	3
6	10054012.0	10055713.0	rand	0.29914268433001334	3
6	8790909.0	8793743.0	rand	0.5633717996234983	3
6	29380693.0	29383273.0	rand	0.22318301277513858	3
6	5375618.0	5379156.0	rand	0.13616934349147888	3
6	25473667.0	25476707.0	rand	0.19722339369007963	3
6	6964105.0	6967754.0	rand	0.6265023064663778	3
6	3976589.0	3980669.0	rand	0.6097984802950774	3
6	30765677.0	30771257.0	rand	0.3451973089626608	3
6	26384273.0	26387925.0	rand	0.8662370710359705	3
6	10873687.0	10877013.0	rand	0.5078461071448971	3
6	15850387.0	15851551.0	rand	0.6621353223195857	3
6	16852632.0	16856722.0	rand	0.7831482551275575	3
6	16677275.0	16682175.0	rand	0.5829973762552026	3
6	24986268.0	24990212.0	rand	0.2553117651694912	3
6	14436257.0	14439080.0	rand	0.6619808290198125	3
6	22250402.0	22254281.0	rand	0.6112016153590825	3
6	23224483.0	23226262.0	rand	0.5545158274803558	3
6	15689128.0	15690866.0	rand	0.6258767678870839	3
6	26215337.0	26218723.0	rand	0.5612538339325571	3
6	17529517.0	17535577.0	rand	0.5840787551263845	3
6	14285998.0	14289167.0	rand	0.5530467975302491	3
6	10880688.0	10885504.0	rand	0.4273820012502444	3
6	9605050.0	9607052.0	rand	0.45745539028284427	3
6	2297790.0	2302673.0	rand	0.5441026928859257	3
6	3297269.0	3302667.0	rand	0.11171661873329859	3
6	16846016.0	16850161.0	rand	0.6172277136191332	3
6	13415619.0	13416999.0	rand	0.8161075434664093	3
6	12756937.0	12758655.0	rand	0.7630832944449086	3
6	23168206.0	23168996.0	rand	0.44696746404954396	3
6	28084688.0	28091373.0	rand	0.811142294407246	3
6	3688147.0	3691830.0	rand	0.4036615035253528	3
6	6257621.0	6263903.0	rand	0.4260419717734963	3
6	24565722.0	24572317.0	rand	0.6857091711984918	3
6	17239006.0	17239801.0	rand	0.6231857976262769	3
6	22502949.0	22636852.0	rand	0.48959978369166607	3
6	7166690.0	7172327.0	rand	0.6740318441868262	3
6	6847718.0	6853221.0	rand	0.4577934281407931	3
